created,updated,model_year_id,vehicle_model_id,brand_id,brand_name,vehicle_model_name,vehicle_model_generic_name,vehicle_model_aliases,year_launched,year,year_status,discontinuation_date,year_label,vehicle_category,vehicle_type,engine_types,transmission_types,facelift,facelift_description,major_changes,remarks,brochure_pdf,brochure_download_link,price_range,region_id,region_name,country_name,region_level_guidelines,region_level_guardrails,brand_logo_url,brand_website,parent_company,brand_level_guidelines,brand_level_guardrails,oem_id,oem_name,oem_brand_awareness,oem_country_of_origin,oem_wiki_description,feature_summary,competitor_vehicles
,,,,,Tata Motors,Tata Punch,Punch,"Punch, Tata Punch, Punch Micro SUV",2021,2025,Active,,,Passenger vehicles,SUV,"Petrol,CNG","Manual, Automatic",Yes,Exterior refresh with feature upgrade,,Micro SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/4db136db-9fc7-4e6c-840e-c8717bd99287-698447b4_Tata-Punch-2026-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/4db136db-9fc7-4e6c-840e-c8717bd99287-698447b4_Tata-Punch-2026-IN.pdf,"min_price: 600000, max_price: 1000000",,India,India,,,,,,,,,Tata Motors Limited,,,,"The Tata Punch is a micro-SUV with high ground clearance and a 5-star Global NCAP safety rating. Powered by a 1.2L petrol engine, it emphasizes rugged styling, safety, and urban versatility.","Renault Kiger, Nissan Magnite, Hyundai Casper"
,,,,,Tata Motors,Tata Punch.ev,Punch.ev,"Punch EV, Tata Punch EV, Tata Punch Electric, Punch Electric SUV",2024,2025,Active,,,Passenger vehicles,SUV,Electric,Automatic,No,,,Electric micro SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/8593fd6a-f712-4094-a703-977368735248-69844815_Tata-Punch-EV-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/8593fd6a-f712-4094-a703-977368735248-69844815_Tata-Punch-EV-2024-IN.pdf,"min_price: 1099000, max_price: 1499000",,India,India,,,,,,,,,Tata Motors Limited,,,,"The Tata Punch.ev is a compact electric SUV offering modern design, multiple battery options, and practical urban range. It focuses on zero-emission mobility, advanced features, and everyday usability.","MG Comet EV, Citroen e-C3, Renault Kiger EV"
,,,,,Tata Motors,Tata Nexon,Nexon,"New Nexon, Tata Nexon, Nexon SUV",2017,2025,Active,,,Passenger vehicles,SUV,"Petrol,Diesel","Manual, Automatic",Yes,Complete exterior and interior redesign,,Compact SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/3893a5ac-e6cb-42fa-891a-2e719dbd366e-69844867_Tata-Nexon-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/3893a5ac-e6cb-42fa-891a-2e719dbd366e-69844867_Tata-Nexon-2024-IN.pdf,"min_price: 840000, max_price: 1500000",,India,India,,,,,,,,,Tata Motors Limited,,,,,"Hyundai Venue, Kia Sonet, Maruti Suzuki Fronx"
,,,,,Tata Motors,Tata Nexon.ev,Nexon.ev,"Nexon EV, Tata Nexon EV, Nexon Electric",2020,2025,Active,,,Passenger vehicles,SUV,Electric,Automatic,No,,,Electric compact SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system /media/document/65fc0d06-36f0-40c7-bcb3-1f4d8c4de5b6-698448c1_Tata-Nexon-EV-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system /media/document/65fc0d06-36f0-40c7-bcb3-1f4d8c4de5b6-698448c1_Tata-Nexon-EV-2024-IN.pdf,"min_price: 1499000, max_price: 1900000",,India,India,,,,,,,,,Tata Motors Limited,,,,,"MG ZS EV, Hyundai Kona EV, Mahindra XUV400 EV"
,,,,,Tata Motors,Tata Harrier,Harrier,"Harrier, Tata Harrier, Harrier SUV",2019,2025,Active,,,Passenger vehicles,SUV,Diesel,"Manual, Automatic",Yes,Major design and technology update,,Premium diesel SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/8d4d78bc-8388-4bbf-8411-b30307fb8730-6984491a_Tata-Harrier-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/8d4d78bc-8388-4bbf-8411-b30307fb8730-6984491a_Tata-Harrier-2024-IN.pdf,"min_price: 1500000, max_price: 2600000",,India,India,,,,,,,,,Tata Motors Limited,,,,,"MG Hector, Hyundai Creta , Jeep Compass"
,,,,,Tata Motors,Tata Safari,Safari,"Safari, Tata Safari, Safari SUV,",2021,2025,Active,,,Passenger vehicles,SUV,Diesel,"Manual, Automatic",Yes,Design refresh with feature upgrades,,Flagship 3-row SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/e9b50340-384e-4feb-8ca0-f5df77a0c8f6-69844970_Tata-Safari-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/e9b50340-384e-4feb-8ca0-f5df77a0c8f6-69844970_Tata-Safari-2024-IN.pdf,"min_price: 1600000, max_price: 2700000",,India,India,,,,,,,,,Tata Motors Limited,,,,,"MG Hector Plus, Mahindra XUV700, Hyundai Alcazar"
,,,,,Tata Motors,Tata Tiago.ev,Tiago.ev,"Tiago EV, Tata Tiago EV, Tiago Electric, Tata Tiago Electric",2022,2025,Active,,,Passenger vehicles,Hatchback,Electric,Automatic,No,,,Affordable electric hatchback,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/0bae9150-ef01-491a-95b4-055ad1fe022c-69844b67_Tata-Tiago-EV-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/0bae9150-ef01-491a-95b4-055ad1fe022c-69844b67_Tata-Tiago-EV-2024-IN.pdf,"min_price: 799000, max_price: 1199000",,India,India,,,,,,,,,Tata Motors Limited,,,,,"Mahindra eKUV100, Citroën e-C3 EV"
,,,,,Tata Motors,Tata Tigor.ev,Tigor.ev,"Tigor EV, Tata Tigor EV, Tigor Electric",2021,2025,Active,,,Passenger vehicles,Sedan,Electric,Automatic,No,,,Electric compact sedan,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/f750acf3-68f5-4569-8086-d2ccdabad80b-69844487_Tata-Tigor-EV-2024-IN.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/f750acf3-68f5-4569-8086-d2ccdabad80b-69844487_Tata-Tigor-EV-2024-IN.pdf,"min_price: 1249000, max_price: 1349000",,India,India,,,,,,,,,Tata Motors Limited,,,,,Renault Kwid EV
,,,,,Jeep,Meridian,Meridian,"Jeep Meridian, Jeep Meridian SUV, Meridian",2022,2025,Active,,,Passenger vehicles,SUV,"Petrol, Diesel","Manual, Automatic",Yes,"Jeep introduced the MY2025 Meridian with a mild facelift: minor exterior tweaks, added tech (like ADAS on top trims), and new 5‑ and 7‑seater options, but the same basic engine and platform.",,Premium 3-row SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/d0482d38-5256-46d0-9698-28823ab3ba4e-69844bc7_New-Jeep-Meridian-Brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/d0482d38-5256-46d0-9698-28823ab3ba4e-69844bc7_New-Jeep-Meridian-Brochure.pdf,"min_price: 2333000, max_price:3748000",,India,India,,,,,,,,,Jeep,,,,"- The Jeep Meridian is a premium, feature-rich SUV from Jeep India that blends bold SUV design, robust performance, advanced safety technology, a refined interior, and modern connectivity. The official ex-showroom price range starts from ₹23.33 lakh - rest assured that you will get the best deal at the dealership. It stands out with a strong 2.0 L Multijet II diesel engine paired with a 9-speed automatic or 6-speed manual, capable performance in both 4x2 and 4x4 configurations, and legendary Jeep capability. The exterior combines a powerful stance with signature Jeep design cues, LED headlamps, muscular body lines and 18-inch alloy wheels that convey both presence and capability. Inside, Meridian offers a premium cabin with spacious seating in 5-seater and 7-seater options, 12-way powered front seats, dual-zone automatic climate control, leather/vegan leather upholstery, and flexible boot space. The SUV’s infotainment is anchored by a large Uconnect touchscreen (10.1-inch) with wireless Apple CarPlay/Android Auto, integrated navigation, connected car features including Alexa Home-to-Vehicle support, remote engine start/stop with AC pre-conditioning and smartwatch connectivity, making it tech-forward and intuitive. Meridian also emphasises entertainment with a quality audio system and immersive digital displays. On the safety front, it comes standard with six airbags, ABS with EBD, traction control, electronic stability control, hill start assist, electronic parking brake, tyre pressure monitoring system, 360° cameras and a comprehensive ADAS suite (Adaptive Cruise Control, Forward Collision Mitigation Braking, Lane Keep Assist, Blind Spot Detection, Intelligent Speed Assist and more) on top trims, delivering high confidence and protection. \n - The variant lineup for Jeep Meridian as per the official Jeep India site and updated market guides includes Longitude, Longitude Plus, Limited (O), and Overland, each catering to different customer needs and budget brackets with official ex-showroom pricing starting around ₹23.33 Lakh* for the base Meridian Longitude and rising to the top-spec Overland 4×4 AT. The Longitude variant offers essential SUV highlights like LED headlights with DRLs, roof rails, dual-zone climate control, a semi-digital instrument cluster, 10.1-inch infotainment with wireless smartphone connectivity, basic safety suite and cruise control, making it a strong value proposition. The Longitude Plus builds on this by adding a panoramic sunroof, contrast roof, wireless charger, leather steering wheel, auto-dimming IRVM, and third-row reclining seats for greater comfort and convenience. The Limited (O) variant steps up the luxury and technology with features like powered 8-way driver and front passenger seats with memory, ventilated seats, a larger digital instrument cluster, a premium Alpine 9-speaker sound system, third-row AC vents, a powered tailgate and a 360° camera, enhancing the Meridian’s upscale appeal. The Overland is the top-tier offering that adds chrome accents, suede interior touches, 4×4 capability with Jeep Active Drive and Selec-Terrain, and a comprehensive Level-2 ADAS suite (including adaptive cruise, lane departure warnings, collision mitigation and more) for the most advanced safety and off-road confidence. Additionally, Jeep has introduced special editions like Meridian X and Meridian Upland that bring unique styling and accessory enhancements for lifestyle and adventurous buyers.\n - The Meridian’s colour palette includes a variety of premium exterior shades such as Techno Metallic Green, Brilliant Black, Pearl White, Velvet Red, Magnesio Grey, Galaxy Blue, Silvery Moon and Minimal Grey, allowing buyers to personalise their SUV’s presence. \n - When compared with competitors such as the Toyota Fortuner, MG Gloster, and Skoda Kodiaq, the Jeep Meridian offers several compelling advantages. Against the Toyota Fortuner, Meridian generally comes at a lower entry price while still delivering sophisticated interior technology, advanced connectivity and modern ADAS capabilities that are optional or less comprehensive on the Fortuner, making Meridian a strong choice for tech-centric buyers seeking a premium SUV experience. Versus the MG Gloster, while both offer ADAS and premium features, Meridian combines legendary Jeep off-road credibility with a more engaging driving feel and connected tech (Alexa integration, remote pre-conditioning) that gives it an edge in usability and lifestyle integration. In comparison to the Skoda Kodiaq, Meridian typically offers better value with its competitive feature set and 4×4 capability options at a similar price point, along with Jeep’s rugged brand heritage appealing to customers valuing both urban luxury and trail capability. Overall, the Jeep Meridian stands out for its blend of advanced safety technology, robust performance, premium interior comfort, and modern connectivity features, positioning it as a compelling choice in the premium SUV segment.","Toyota Fortuner, MG Gloster, Skoda Kodiaq, BYD Atto 3"
,,,,,Citroen,Basalt X,Basalt X,Citroen Basalt X,2024,2025,Active,,,Passenger vehicles,SUV,Petrol,"Manual, Automatic",,,,Coupe-style SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/200db4f7-eabe-47c6-86d8-150114d2488f-69844c37_BasaltX_Brochure_30.10.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/200db4f7-eabe-47c6-86d8-150114d2488f-69844c37_BasaltX_Brochure_30.10.pdf,"min_price: 815000, max_price:1355500",,India,India,,,,,,,,,Citroen,,,,"- The Citroen Basalt X is India’s first SUV-Coupe in its segment, combining bold French styling with comfort-led engineering and certified safety to deliver a distinctive yet practical driving experience. an official ex-showroom price range starts from ₹8.14 lakh - rest assured that you will get the best deal at the dealership.  Built around Citroen’s global comfort DNA, it merges SUV versatility with a sporty coupe silhouette, offering strong road presence alongside everyday usability. The Basalt X has earned a 4-Star Safety Rating from Bharat NCAP for both Adult and Child Occupant Protection, confirming its strong structural integrity and crash performance under official testing standards. Supporting this rating, it comes equipped with comprehensive passive safety features including 6 airbags (driver, passenger, side and curtain), 3-point seatbelts for all occupants, seatbelt reminders for every seat, and ISOFIX child seat anchors with top tether, ensuring protection across the cabin. Active safety systems such as ESP (Electronic Stability Program), Hill Hold Assist, and ABS with EBD enhance stability, maintain grip during sudden manoeuvres, prevent skidding, and avoid rollback on inclines, helping prevent accidents before they occur. Visibility and driver awareness are strengthened with the Halo 360° Camera, reverse parking sensors, auto-dimming IRVM, LED Vision projector headlamps, projector fog lamps, and signature LED DRLs, providing confidence in tight city spaces and low-light conditions. The vehicle also proactively safeguards occupants through features like the Tyre Pressure Monitoring System and High Speed Alert system, which issues warnings at 80 km/h and continuous alerts at 120 km/h, ensuring risks are identified early. \n - Beyond safety, the Basalt X offers a connected ecosystem with remote AC pre-conditioning, remote lock/unlock, live vehicle diagnostics, and full integration with the MyCitroen app. Inside, the technology experience is anchored by a 10.25-inch lag-free touchscreen with wireless Apple CarPlay and Android Auto, wireless charging, and a 7-inch digital driver display, delivering seamless connectivity. A key highlight in higher variants is CARA, India’s first intelligent in-car companion in the segment, designed to go beyond basic voice commands by enabling continuous, contextual conversation. CARA personalizes interactions by remembering user preferences, supports navigation, weather updates, flight status checks, and real-time information access, enables calling and SOS assistance, controls multimedia functions, and even provides vehicle-related guidance. With multilingual capability and natural speech recognition, CARA transforms the cabin into an interactive and intelligent environment. Together, certified crash safety, active stability systems, preventive alerts, connected technology, and AI-powered assistance position the Citroen Basalt X as a stylish, secure, and smart SUV-coupe built for modern drivers. \n - Regarding variants and their unique highlights, Basalt is offered in three core trims: You, Plus and Max, with multiple variant permutations including NA and Turbo petrol options, and manual/automatic gearboxes. The entry-level 'You' focuses on essentials with halogen headlamps, steel wheels, basic safety suite (6 airbags, ABS, ESP, HHC, ISOFIX), manual AC and reverse parking sensors — delivering strong value at the base price. The 'Plus' variant adds a more upscale experience with LED DRLs, wheel covers, body-coloured handles, ORVM turn indicators, interior dual-tone trim, a larger touchscreen, digital driver display, height-adjustable driver seat and TPMS, elevating both comfort and tech. With the turbo engine in Plus, you get projector headlamps, fog lamps, automatic climate control, rear AC vents, rear defogger, and dual USB chargers — making it a compelling mid-range pick. The top-end 'Max' garners 16-inch alloy wheels, leather-wrapped steering wheel, semi-leatherette seats, connected car features, shark-fin antenna, rear camera, and smart tilt rear cushion (in AT) with dual-tone roof options that accentuate premium appeal. \n -In terms of colours available for Basalt, buyers can choose from single-tone shades including Polar White, Steel Grey, Platinum Grey, Cosmo Blue, and Garnet Red, along with dual-tone combinations like Polar White with Black roof and Garnet Red with Black roof, offering both classic and contrasting looks.\n - When compared with key competitors such as the Hyundai Creta, Kia Seltos and Tata Curvv, the Basalt holds its own due to its distinctive SUV-coupe styling and comfort-focused ride quality that’s often cited as more compliance-oriented than the typically firmer rivals. Against the Creta and Seltos, which are more mainstream SUVs with broader feature lists and dealer networks, Basalt delivers a unique exterior character with competitive safety and infotainment tech at a generally lower entry price, appealing to buyers seeking standout design and value — especially with features like a large touchscreen, connected car tech and advanced comfort suspension. Versus the Tata Curvv, Basalt’s ride comfort and brand-exclusive suspension tuning can be a preference point for buyers focused on long-journey ease and a more European ride feel, whereas Curvv leans more toward performance-oriented dynamics. In each comparison, Basalt’s combination of bold design, solid safety equipment, comfort-centric features and competitive pricing make it a compelling alternative to these established rivals for customers prioritising style and comfort without spending significantly more.","Maruti Suzuki Fronx, Tata Nexon, Hyundai Venue, Mahindra XUV 3XO"
,,,,,Citroen,Aircross,Aircross,Citroen Aircross,2023,2025,Active,,,Passenger vehicles,SUV,Petrol,"Manual, Automatic",,,,Spacious family SUV,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/814dc067-7d39-4919-bb45-955001e0c380-69844cfc_AircrossX_Brochure_30.10.pdf,https://d24ohqpcwj3ww1.cloudfront.net/gryd_file_system/media/document/814dc067-7d39-4919-bb45-955001e0c380-69844cfc_AircrossX_Brochure_30.10.pdf,"min_price: 849000, max_price:1414100",,India,India,,,,,,,,,Citroen,,,,"- The Citroen Aircross X is a bold and versatile SUV designed for modern Indian families, combining French design sophistication with SUV strength and everyday practicality. The official ex-showroom price starts from ₹8.29 lakh for the 5-Seater and ₹10.99 lakh for the 7-Seater - rest assured that you will get the best deal at the dealership. Built around Citroen's global comfort DNA and engineered in India, the Aircross X offers commanding road presence with 200 mm ground clearance, a muscular stance, and distinctive diamond-cut alloy wheels that enhance its strong SUV identity. Designed for flexibility, the Aircross X is available in both 5-seater and 7-seater configurations, with the 7-seater featuring Flexi-Pro seating, removable third-row seats, 60:40 split second-row tumble function, and a 3-step recline feature for maximum adaptability between passengers and luggage. Comfort remains central to the Aircross X experience with Citroen's signature suspension tuning that delivers a smooth and planted ride across varying road conditions. Best-in-class tropicalised automatic climate control, rear AC vents, rear roof vents (7-seater), and Tropicool ventilated front seats ensure superior cabin comfort even during peak Indian summers. The lounge-inspired interior features soft-touch materials, leatherette upholstery in higher trims, diffused ambient lighting, and a refined dual-tone cabin theme that creates a premium and relaxed driving environment. On the technology front, the Aircross X comes equipped with a 10.25-inch Citroen Connect floating touchscreen with wireless Apple CarPlay and Android Auto, paired with a 7-inch coloured digital TFT instrument cluster. Wireless charging, multiple Type-C fast charging ports across rows, cruise control with speed limiter, and Proxi-Sense passive entry with push start enhance convenience and everyday usability. A key highlight in higher variants is CARA, India's intelligent in-car companion, designed to go beyond basic voice commands with continuous conversations, personalised interactions, navigation assistance, weather updates, multimedia control, SOS support, and real-time information access with multilingual capability, transforming the cabin into a smart and interactive ecosystem. The Aircross X also integrates 40+ connected features through the MyCitroen Connect app including remote engine start/stop with pre-conditioning, geo-fencing, remote lock/unlock, intrusion alerts, fuel status monitoring, and vehicle tracking. The Aircross has a 5-star Bharat NCAP rating for Adult Occupant Protection and 4 stars for Child Occupant Protection. Safety is comprehensive with 6 airbags, Electronic Stability Program (ESP), Hill Hold Assist, ABS with EBD, ISOFIX child seat anchors with top tether, Tyre Pressure Monitoring System (TPMS), reverse parking sensors, electrochromic auto-dimming IRVM, and an available 360° camera system, along with high-speed alert warnings at 80 km/h and continuous alerts at 120 km/h to enhance preventive safety. Under the hood, the Aircross X offers PureTech petrol powertrains including a 1.2L naturally aspirated engine and a 1.2L turbo petrol engine with 5-speed manual, 6-speed manual, and 6-speed torque converter automatic transmission options, delivering strong mid-range performance with competitive fuel efficiency. \n - Regarding variants and their unique highlights, Aircross X is offered in three core trims: You, Plus, and Max across both 5-seater and 7-seater configurations with NA and Turbo petrol options. The entry-level 'You' 5-Seater starts at ₹8.29 lakh  and focuses on essentials with 6 airbags, ABS, ESP, Hill Hold Assist, manual AC, reverse parking sensors, and core comfort features, delivering strong value at the base price. The 7-Seater range starts from ₹10.99 lakh  and adds flexible third-row seating with enhanced practicality for larger families. The 'Plus' variant enhances the experience with a larger touchscreen, digital cluster, automatic climate control (with turbo), rear AC vents, additional charging ports, cruise control in select variants, and improved interior trims, offering a balanced mix of comfort and technology. The top-end 'Max' variant adds 17-inch diamond-cut alloy wheels, leatherette upholstery, ambient lighting, wireless charger, electrochromic IRVM, connected car features with 40+ smart functions, CARA intelligent assistant (in automatic variant), Proxi-Sense passive entry with push start, and dual-tone roof options, delivering a premium and tech-forward experience. \n - In terms of colours available for Aircross X, buyers can choose from monotone shades including Polar White, Steel Grey, Deep Forest Green, Cosmo Blue, Garnet Red, and Perla Nera Black, along with dual-tone combinations like Polar White with Black roof, Deep Forest Green with Black roof, Cosmo Blue with Polar White roof, and Garnet Red with Black roof, offering both elegant and sporty styling choices. \n - When compared with key competitors such as Hyundai Creta, Kia Seltos and Tata Curvv, the Aircross X stands out with its flexible 5 and 7-seater configuration, removable third-row seats, comfort-focused suspension tuning, and intelligent in-car assistant technology. While rivals may emphasize feature density or performance orientation, Aircross X prioritizes ride comfort, cabin flexibility, connected convenience, and family-centric usability, making it a compelling alternative for buyers seeking space, practicality, and distinctive European-inspired design at a competitive starting price.","Hyundai Creta, Kia Seltos, Maruti Suzuki Grand Vitara, Tata Nexon, Volkswagen Taigun, Skoda Kushaq, Honda Elevate, MG Astor"
